code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
600238,海南椰岛,0.03,-66.67,,1.47,,1311.85,-68.68,,04-15
300500,启迪设计,1.14,-9.52,,15.25,,5110.61,-9.63,,04-15
600337,美克家居,0.46,27.78,,10.18,,30061.52,28.71,,04-15
300295,三六五网,0.66,-64.89,,14.82,,12634.37,-16.05,,04-15
600039,四川路桥,0.34,14.77,,12.72,,102509.69,14.76,,04-15
600491,龙元建设,0.22,-15.38,,5.97,,20500.65,-15.22,,04-15
300070,碧水源,1.21,37.5,,16.35,,136169.8,44.74,10转15派1,04-15
600345,长江通信,0.37,68.18,,6.05,,7335.63,66.44,,04-15
000027,深圳能源,0.45,-41.53,,9.19,,179038.46,-11.98,,04-15
300348,长亮科技,0.28,-60.73,,7.33,,3695.52,-1.45,10派0.8转10,04-15
600479,千金药业,0.29,-15.6,,7.22,,9295.96,-11.55,,04-15
600516,方大炭素,0.02,-88.92,,0.54,,3101.37,-88.89,,04-15
002310,东方园林,0.6,-6.25,,10.1,,60196.71,-7.07,10转15派0.6,04-15
002223,鱼跃医疗,0.62,10.71,,18.85,,36434.35,22.67,10派4,04-14
000570,苏常柴A,0.13,18.18,,3.53,,7110.28,10.75,10派0.23,04-14
600299,安迪苏,0.58,23.4,,17.6,,152865.11,527.8,,04-14
600335,国机汽车,0.77,-44.67,,9.08,,48063.7,-43.79,,04-14
603002,宏昌电子,0.1,-37.5,,6.5,,6221.98,-0.8,10派0.52,04-14
300356,光一科技,0.25,-11.22,,3.01,,3955.79,10.09,10派0.2,04-14
300470,日机密封,1.76,-20.72,,14.32,,8208.94,-7.67,10派3送5转5,04-14
002382,蓝帆医疗,0.7,169.23,,15.24,,17021.18,175.86,10派4转10,04-14
603822,嘉澳环保,0.71,7.45,7.42,9.99,0.93,3885.52,7.45,,04-14
002338,奥普光电,0.36,-26.53,,6.11,,4370.14,-25.6,10派1.5,04-14
600054,黄山旅游,0.62,40.91,,11.76,,29579.08,41.36,10派1.8转5,04-14
603328,依顿电子,0.96,18.52,,11.25,,46734.14,29.47,10派4.5,04-14
600353,旭光股份,0.09,-61.59,,4.87,,4855.49,-23.18,10派0.27,04-14
300435,中泰股份,1.23,-7.52,,17.33,,9237.33,15.56,10派2转20,04-14
600579,天华院,0.09,-43.75,,5.18,,3628.28,-42.43,,04-14
600742,一汽富维,2.01,-22.99,,11.19,,42508.02,-23.1,10派5送5转5,04-14
300021,大禹节水,0.22,195.31,,12.06,,6138.79,195.3,,04-14
300058,蓝色光标,0.04,-94.67,,1.63,,6770.22,-90.49,10派0.5,04-14
300511,雪榕生物,1.1,29.41,5.64,21.41,2.43,12334.87,29.23,,04-14
600276,恒瑞医药,1.11,10.39,,24.37,,217157.15,43.28,10派1送2,04-13
600691,阳煤化工,0.02,-219.32,,0.95,,4332.82,-242.71,,04-13
002191,劲嘉股份,0.56,-37.9,,19.02,,72072.97,24.63,10派1.5,04-13
600794,保税科技,0.02,-91.67,,1.38,,2456.17,-79.53,10派0.1,04-13
300358,楚天科技,0.62,-54.07,,13.76,,15338.9,-2.24,10派1.05送1转5,04-13
002657,中科金财,0.51,-16.39,,10.19,,16033.44,106.34,10派0.4,04-13
002116,中国海诚,0.56,-13.85,,23.13,,22800.03,14.47,10派3,04-13
002277,友阿股份,0.55,-12.51,,10.01,,31018.31,-11.98,10派1,04-13
002405,四维图新,0.19,11.76,,5.19,,13016.06,10.77,10派0.55转5,04-13
300084,海默科技,0.03,-89.62,,0.98,,1040.79,-74.05,,04-13
300100,双林股份,0.62,31.91,,12.17,,24334.74,83.03,10派1,04-13
300438,鹏辉能源,1.13,17.71,,12.61,,8728.83,44.89,10派2转20,04-13
300330,华虹计通,-0.08,-200.0,,-3.16,,-1361.48,-202.39,,04-13
300126,锐奇股份,0.03,-87.75,,0.74,,767.89,-87.63,10派0.2,04-13
002488,金固股份,0.09,-74.29,,2.98,,4695.12,-26.14,10派0.8,04-13
300012,华测检测,0.47,20.51,,13.4,,18057.47,23.58,10派1转10,04-13
603111,康尼机电,0.63,8.08,,17.96,,18382.57,30.41,10派2转15,04-13
600173,卧龙地产,0.08,-76.76,,3.73,,6040.52,-76.77,10派0.5,04-13
300205,天喻信息,0.02,-88.04,,0.63,,699.5,-88.07,10派0.5,04-13
603528,多伦科技,1.97,16.17,4.1,60.21,1.63,30495.99,16.17,,04-13
600076,康欣新材,0.45,-1603.0,,17.88,,26941.12,-2517.24,,04-13
002212,南洋股份,0.11,10.0,,3.18,,5638.05,8.86,10派0.18,04-12
603519,立霸股份,0.85,-7.33,,11.09,,6350.03,15.81,10派5转10,04-12
600622,嘉宝集团,0.53,-23.39,,8.99,,27463.75,-23.42,,04-12
002763,汇洁股份,0.88,7.32,,15.02,,16550.32,24.63,10派3,04-12
300251,光线传媒,0.28,-15.15,,7.04,,40208.59,22.09,10派1转10,04-12
002025,航天电器,0.54,-12.9,,12.49,,23331.29,14.7,10派1.8,04-12
002378,章源钨业,-0.17,-213.33,,-8.05,,-15982.66,-345.45,,04-12
601233,桐昆股份,0.12,0.0,,1.67,,11520.46,3.0,,04-12
002121,科陆电子,0.44,38.31,,9.82,,19619.6,56.09,10转15派0.5,04-12
600702,沱牌舍得,0.02,-46.85,,0.32,,712.81,-46.76,,04-12
300240,飞力达,0.18,-10.0,,4.48,,4310.2,28.22,10转5,04-12
601958,金钼股份,0.01,-83.33,,0.26,,3399.19,-82.32,,04-12
300341,麦迪电气,0.37,82.29,,11.24,,9475.52,151.97,10派1转10,04-12
600853,龙建股份,0.04,10.42,,2.5,,1991.47,10.56,,04-12
600158,中体产业,0.09,-24.71,,5.09,,7759.21,-24.76,10派0.28,04-12
000599,青岛双星,0.09,-18.18,,2.43,,6126.47,5.31,10派0.1,04-12
601100,恒立液压,0.1,-33.33,,1.84,,6351.39,-30.89,10派0.6,04-12
300509,新美星,0.83,12.16,5.2,17.22,1.23,4950.82,11.98,,04-12
600768,宁波富邦,-0.4,-2178.95,,-72.83,,-5276.92,-2129.09,,04-12
300400,劲拓股份,0.27,-45.51,,8.64,,3203.89,-0.16,10派0.5,04-12
600182,S佳通,0.6,-2.45,,18.23,,20230.46,-3.27,10派9.5,04-12
600438,通威股份,0.41,0.57,,13.8,,33113.81,0.56,10派1.2送6转4,04-12
600151,航天机电,0.14,671.51,,4.34,,17261.55,670.84,10派0.5,04-12
002738,中矿资源,0.4,-20.0,,8.42,,4897.19,9.17,10派1转5,04-12
603169,兰石重装,0.68,-18.49,,40.44,,64647.26,49.37,,04-12
600868,梅雁吉祥,0.01,-136.24,,0.92,,1976.83,-136.25,,04-12
300394,天孚通信,1.44,-4.0,,17.4,,10326.56,16.45,10派5.6转15,04-12
002709,天赐材料,0.82,57.69,,10.71,,9955.6,61.79,,04-12
002130,沃尔核材,1.0,316.67,,34.69,,56987.33,316.98,10派1.1,04-12
300334,津膜科技,0.2,-39.39,,5.81,,5289.05,-38.09,,04-12
000301,东方市场,0.14,-23.83,,5.0,,16707.84,-25.8,10派0.5,04-12
603128,华贸物流,0.18,-37.89,,9.95,,14313.73,23.44,,04-12
600500,中化国际,0.23,-43.9,,4.25,,48049.98,-43.22,,04-12
000733,振华科技,0.38,35.71,,5.17,,17651.01,36.93,10派0.3,04-12
603989,艾华集团,0.87,-27.5,,16.52,,22580.23,25.14,,04-12
002686,亿利达,0.24,-21.67,,11.66,,9619.6,16.7,10派0.6,04-12
300211,亿通科技,0.07,-41.13,,2.37,,1173.31,11.76,10派0.12转9,04-12
002124,天邦股份,0.51,218.75,,17.19,,11026.49,239.62,,04-12
601515,东风股份,0.67,1.52,,22.44,,74119.72,0.61,,04-12
002531,天顺风能,0.37,-11.9,,14.2,,30321.66,73.38,10派0.5转8,04-12
600448,华纺股份,0.03,-50.0,,1.51,,1253.06,-48.47,,04-12
002049,紫光国芯,0.55,10.23,,12.24,,33548.01,10.23,,04-12
601216,君正集团,0.23,-39.01,,12.22,,83986.3,9.78,10派0.2转10,04-12
002795,永和智控,0.88,1.15,,29.47,0.88,6600.18,1.51,,04-12
002177,御银股份,0.09,-48.1,,4.25,,6944.68,-47.39,,04-12
300124,汇川技术,1.03,21.18,,21.91,,80928.14,21.46,10派4.99939转9.99878,04-12
000603,盛达矿业,0.51,8.51,,31.3,,25926.67,9.75,,04-12
600590,泰豪科技,0.16,33.33,,3.33,,8600.1,46.77,10派0.8,04-12
000096,广聚能源,0.28,250.0,,7.63,,14725.29,250.53,10派0.2,04-12
000401,冀东水泥,-1.27,-4996.15,,-15.68,,-171521.94,-5041.92,,04-12
600202,哈空调,0.04,-38.1,,1.62,,1394.87,-38.16,,04-12
600668,尖峰集团,0.58,-29.27,,9.47,,20089.94,-29.02,10派1.8,04-12
000719,大地传媒,0.89,2.3,,12.05,,70316.98,9.58,10派1.8转3,04-12
002460,赣锋锂业,0.34,41.67,,7.86,,12515.4,45.99,10派1.5转10,04-12
600737,中粮糖业,0.04,134.81,,1.31,,7608.47,135.03,10派0.35,04-12
603005,晶方科技,0.5,-43.18,,6.95,,11327.53,-42.3,,04-12
600795,国电电力,0.22,-38.22,,8.95,,436350.92,-28.17,,04-12
603023,威帝股份,0.72,-48.94,,24.48,,7998.03,-5.35,10派1.5送5转15,04-12
300359,全通教育,0.43,-6.52,,17.45,,9359.56,108.56,10派0.58转15,04-12
600227,赤天化,0.02,-103.52,,0.71,,2024.83,-103.52,,04-12
300341,麦迪电气,0.37,82.29,,11.24,,9475.52,151.97,10派1转10,04-12
601958,金钼股份,0.01,-83.33,,0.26,,3399.19,-82.32,,04-12
600853,龙建股份,0.04,10.42,,2.5,,1991.47,10.56,,04-12
600158,中体产业,0.09,-24.71,,5.09,,7759.21,-24.76,,04-12
000599,青岛双星,0.09,-18.18,,2.43,,6126.47,5.31,10派0.1,04-12
601100,恒立液压,0.1,-33.33,,1.84,,6351.39,-30.89,,04-12
300509,新美星,0.83,12.16,5.2,17.22,1.23,4950.82,11.98,,04-12
300400,劲拓股份,0.27,-45.51,,8.64,,3203.89,-0.16,10派0.5,04-12
600182,S佳通,0.6,-2.45,,18.23,,20230.46,-3.27,,04-12
600768,宁波富邦,-0.4,-2178.95,,-72.83,,-5276.92,-2129.09,,04-12
600438,通威股份,0.41,0.57,,13.8,,33113.81,0.56,,04-12
600151,航天机电,0.14,671.51,,4.34,,17261.55,670.84,,04-12
002738,中矿资源,0.4,-20.0,,8.42,,4897.19,9.17,10派1转5,04-12
603169,兰石重装,0.68,-18.49,,40.44,,64647.26,49.37,,04-12
600868,梅雁吉祥,0.01,-136.24,,0.92,,1976.83,-136.25,,04-12
300394,天孚通信,1.44,-4.0,,17.4,,10326.56,16.45,10派5.6转15,04-12
002709,天赐材料,0.82,57.69,,10.71,,9955.6,61.79,,04-12
002130,沃尔核材,1.0,316.67,,34.69,,56987.33,316.98,10派1.1,04-12
600251,冠农股份,0.17,-61.05,,6.92,,13114.08,-18.97,10派0.8,04-11
603701,德宏股份,0.93,8.14,4.72,20.99,1.26,5466.12,7.78,,04-11
000533,万家乐,0.18,0.0,,9.25,,12379.51,-2.64,,04-11
002267,陕天然气,0.53,7.09,,12.43,,58627.17,14.43,10派2,04-11
300418,昆仑万维,0.37,-76.13,,16.67,,40528.84,24.18,10派1.05,04-11
603022,新通联,0.45,-48.45,,7.39,,3226.84,-38.41,10派1.22转15,04-11
002743,富煌钢构,0.27,-37.21,,4.36,,3082.4,-20.78,10派0.53转10,04-11
600428,中远海特,0.09,-26.5,,2.21,,14558.14,-26.41,10派0.1,04-09
600348,阳泉煤业,0.03,-90.91,,0.58,,8339.22,-89.47,,04-09
600403,*ST大有,-0.54,-1180.0,,-14.07,,-128832.6,-1265.2,,04-09
600895,张江高科,0.31,10.71,,6.56,,48160.83,10.47,10派1.2,04-09
002413,雷科防务,0.52,246.67,,8.43,,14055.32,320.85,10转21派5.5,04-09
300011,鼎汉技术,0.5,29.69,,13.55,,26285.13,50.44,10派0.6,04-09
300156,神雾环保,0.45,309.09,,10.8,,18121.17,497.15,10派1转15,04-09
000713,丰乐种业,0.1,-50.1,,2.26,,3043.44,-50.08,10派0.2,04-09
600861,北京城乡,0.34,5.73,,4.73,,10807.44,5.74,10派1.5,04-09
300097,智云股份,0.43,126.32,,9.77,,5369.02,138.73,10派0.15,04-09
603338,浙江鼎力,0.83,-56.08,,16.78,,12573.42,36.72,10派0.45,04-09
002348,高乐股份,0.12,21.92,,4.66,,5585.58,21.96,10派0.5送1转9,04-09
603566,普莱柯,0.99,-15.38,,13.62,,14174.22,1.06,10派3转10,04-09
000659,珠海中富,-0.05,-266.67,,-6.11,,-6636.21,-258.68,,04-09
600633,浙报传媒,0.51,16.73,,15.16,,61029.69,17.98,10派1.6,04-09
002353,杰瑞股份,0.15,-88.1,,1.85,,14477.48,-87.94,10派0.3,04-09
300473,德尔股份,1.58,-12.04,,12.52,,13821.41,2.61,10派10,04-09
002385,大北农,0.28,-41.67,,10.84,,70554.67,-11.33,10派0.8转5,04-09
002096,南岭民爆,0.29,-45.28,,5.38,,10944.07,-44.7,10派0.4,04-09
600425,青松建化,-0.49,-12350.0,,-13.78,,-68079.86,-10667.51,,04-09
000906,浙商中拓,0.25,13.64,,6.78,,8615.0,16.58,10派0.6,04-09
600498,烽火通信,0.64,14.29,,9.83,,65737.78,21.7,10派3.4,04-09
600578,京能电力,0.57,3.64,,17.27,,261496.42,2.51,10派2,04-09
002443,金洲管道,0.18,20.0,,4.89,,9536.42,21.58,10派1,04-09
600132,重庆啤酒,-0.14,-193.33,,-5.47,,-6567.84,-189.44,10派2,04-09
000683,远兴能源,0.04,-73.33,,0.94,,5680.36,-72.7,10转8,04-09
300396,迪瑞医疗,0.71,-65.02,,11.36,,10827.8,6.83,10派2,04-09
000600,建投能源,1.14,-13.63,,20.89,,204441.93,0.06,10派4.5,04-09
601801,皖新传媒,0.85,11.84,,14.22,,77276.62,11.31,10派2.6转10,04-09
600023,浙能电力,0.54,8.0,,13.88,,697647.59,16.97,10派2.7,04-09
600781,辅仁药业,0.16,128.57,,8.3,,2777.46,129.09,,04-09
300046,台基股份,0.2,-34.53,,3.62,,2873.6,-34.55,10派2.5,04-09
600839,四川长虹,-0.43,-3443.75,,-15.1,,-197586.57,-3457.02,,04-09
603828,柯利达,0.47,-53.92,,5.91,,5514.77,-40.1,10派1.35转5,04-09
300325,德威新材,0.2,10.0,,7.94,,6323.57,7.58,10派0.4,04-09
600498,烽火通信,0.64,14.29,,9.83,,65737.78,21.7,10派3.4,04-09
002443,金洲管道,0.18,20.0,,4.89,,9536.42,21.58,,04-09
600578,京能电力,0.57,3.64,,17.27,,261496.42,2.51,10派2,04-09
000683,远兴能源,0.04,-73.33,,0.94,,5680.36,-72.7,10转8,04-09
600132,重庆啤酒,-0.14,-193.33,,-5.47,,-6567.84,-189.44,10派2,04-09
601801,皖新传媒,0.85,11.84,,14.22,,77276.62,11.31,10派2.6转10,04-09
600023,浙能电力,0.54,8.0,,13.88,,697647.59,16.97,,04-09
600781,辅仁药业,0.16,128.57,,8.3,,2777.46,129.09,,04-09
300396,迪瑞医疗,0.71,-65.02,,11.36,,10827.8,6.83,,04-09
000600,建投能源,1.14,-13.63,,20.89,,204441.93,0.06,10派4.5,04-09
603828,柯利达,0.47,-53.92,,5.91,,5514.77,-40.1,,04-09
300046,台基股份,0.2,-34.53,,3.62,,2873.6,-34.55,,04-09
600839,四川长虹,-0.43,-3443.75,,-15.1,,-197586.57,-3457.02,,04-09
000682,东方电子,0.05,13.5,,3.37,,5020.96,13.69,,04-09
002415,海康威视,1.46,24.79,,35.28,,586904.96,25.8,,04-09
600375,华菱星马,-1.7,150.0,,-30.48,,-94299.64,150.55,,04-09
300325,德威新材,0.2,10.0,,7.94,,6323.57,7.58,,04-09
000150,宜华健康,0.12,32.89,,3.33,,5161.27,73.07,,04-09
603100,川仪股份,0.39,-17.02,,8.7,,15288.23,-4.11,,04-09
000531,穗恒运A,0.66,-30.26,,13.55,,45007.67,-30.27,10派1.5,04-09
001696,宗申动力,0.33,0.88,,11.0,,38122.75,1.6,,04-09
600616,金枫酒业,0.15,7.14,,4.01,,7757.4,8.72,10派0.5,04-09
000985,大庆华科,-0.13,-221.04,,-3.41,,-1663.09,-219.5,,04-09
002372,伟星新材,0.84,-5.62,,21.46,,48441.0,24.93,,04-09
000831,*ST五稀,-0.41,612.28,,-17.38,,-39782.0,612.96,,04-08
600460,士兰微,0.03,-76.92,,1.67,,3987.62,-75.74,10派0.1,04-08
600558,大西洋,0.11,-40.25,,3.64,,6615.93,11.58,10派0.4转5,04-08
000702,正虹科技,0.02,-81.25,,1.03,,488.33,-81.24,,04-08
300212,易华录,0.37,-16.33,,9.16,,12492.22,-13.05,10派1,04-08
002013,中航机电,0.53,0.0,,9.93,,48920.64,28.09,10派0.5转5,04-08
000631,顺发恒业,0.22,-60.71,,9.02,,32688.44,-44.08,10派1送3.8转1,04-08
600267,海正药业,0.01,-97.14,,0.19,,1356.67,-95.59,10派0.7,04-08
002778,高科石化,0.53,1.92,,9.2,,3536.44,0.95,10派0.8,04-08
600459,贵研铂业,0.25,-24.24,,3.62,,6395.03,-25.14,10派0.74,04-08
300415,伊之密,0.3,-64.29,,10.06,,7232.32,-4.89,10派1.46,04-08
300195,长荣股份,0.58,-47.27,,7.24,,16477.09,-6.03,,04-08
600410,华胜天成,0.08,-45.02,,2.22,,5177.02,-45.58,10派0.5转4,04-08
002574,明牌珠宝,0.12,-68.42,,2.01,,6129.86,-69.3,10派0.5,04-08
000998,隆平高科,0.49,34.84,,23.01,,49106.7,35.65,10派2,04-08
603969,银龙股份,0.33,-62.5,,9.51,,12845.84,-2.22,10派1.5,04-08
600420,现代制药,0.77,16.36,,17.72,,22105.27,16.35,10派0.5,04-08
300490,华自科技,0.6,1.69,,13.55,,4521.7,2.57,10派2转10,04-08
603766,隆鑫通用,0.95,25.0,,17.37,,77025.89,26.2,10派2,04-08
002552,宝鼎科技,0.01,-80.0,,0.53,,429.3,-69.88,10派0.1,04-08
600517,置信电气,0.33,43.48,,14.55,,44357.61,55.33,10派1,04-08
300242,明家联合,0.26,420.0,,11.14,,5533.76,1250.15,10派0.18,04-08
000016,深康佳A,-0.52,-1294.28,,-36.3,,-125681.93,-2488.32,,04-08
002508,老板电器,1.73,-3.89,,29.1,,83049.12,44.58,10派6转5,04-08
002300,太阳电缆,0.4,8.11,,14.57,,18109.99,8.78,10派2送2,04-08
600894,广日股份,2.49,206.88,,39.86,,214472.3,217.89,10派7.5,04-08
000428,华天酒店,0.02,-114.29,,0.76,,1282.61,-112.98,,04-08
002273,水晶光电,0.37,-7.5,,7.72,,14917.08,-2.51,10派1转5,04-08
002321,华英农业,0.04,38.98,,1.19,,1748.27,38.98,,04-08
002690,美亚光电,0.43,-42.35,,17.56,,28942.37,15.32,10派3,04-08
600325,华发股份,0.84,6.33,,9.29,,70801.42,9.48,10派1.5,04-08
600818,中路股份,0.16,300.0,,11.6,,5192.71,266.32,10派0.3,04-08
002326,永太科技,0.18,-45.45,,8.22,,14426.5,73.1,10派0.6,04-08
002042,华孚色纺,0.4,100.0,,9.46,,33593.25,99.4,10派1,04-08
000799,酒鬼酒,0.27,-190.87,,5.17,,8856.96,-190.86,,04-08
300294,博雅生物,0.66,-51.82,,16.23,,15179.87,45.71,10派2,04-08
002508,老板电器,1.73,-3.89,,29.1,,83049.12,44.58,,04-08
002300,太阳电缆,0.4,8.11,,14.57,,18109.99,8.78,,04-08
600894,广日股份,2.49,206.88,,39.86,,214472.3,217.89,,04-08
300242,明家联合,0.26,420.0,,11.14,,5533.76,1250.15,,04-08
000016,深康佳A,-0.52,-1294.28,,-36.3,,-125681.93,-2488.32,,04-08
000428,华天酒店,0.02,-114.29,,0.76,,1282.61,-112.98,,04-08
002273,水晶光电,0.37,-7.5,,7.72,,14917.08,-2.51,,04-08
002321,华英农业,0.04,38.98,,1.19,,1748.27,38.98,,04-08
002690,美亚光电,0.43,-42.35,,17.56,,28942.37,15.32,,04-08
600818,中路股份,0.16,300.0,,11.6,,5192.71,266.32,,04-08
002326,永太科技,0.18,-45.45,,8.22,,14426.5,73.1,,04-08
600325,华发股份,0.84,6.33,,9.29,,70801.42,9.48,,04-08
002042,华孚色纺,0.4,100.0,,9.46,,33593.25,99.4,,04-08
300294,博雅生物,0.66,-51.82,,16.23,,15179.87,45.71,,04-08
600153,建发股份,0.93,-1.06,,14.54,,264135.04,5.35,10派1,04-08
603456,九洲药业,0.96,21.52,,11.63,,20007.93,50.12,10派3转10,04-08
300181,佐力药业,0.15,-54.55,,7.64,,8477.3,-17.84,,04-08
000799,酒鬼酒,0.27,-190.87,,5.17,,8856.96,-190.86,,04-08
300041,回天新材,0.47,-26.87,,7.07,,8385.21,-23.46,10派1.5转10,04-07
300187,永清环保,0.55,103.7,,10.39,,11289.64,106.72,10转20派0.3,04-07
600979,广安爱众,0.22,-227.82,,10.51,,15535.32,-227.78,,04-07
600735,新华锦,0.1,-54.78,,5.85,,3915.27,-32.16,,04-07
600000,浦发银行,2.67,5.71,15.29,18.82,19.24,5060400.0,7.61,10派5.15转1,04-07
600729,重庆百货,0.9,-25.62,,7.88,,36736.52,-25.28,10派2.8,04-07
002671,龙泉股份,0.06,-83.78,,1.71,,2571.57,-84.45,10派0.1,04-07
002307,北新路桥,0.06,20.0,,2.43,,3364.79,11.91,,04-07
600694,大商股份,2.25,-46.17,,10.66,,66211.17,-46.07,10派4.6,04-07
600162,香江控股,0.33,-1.65,,12.05,,38971.75,52.12,10转5派0.9,04-07
300420,五洋科技,0.28,-46.15,,5.48,,2169.72,-29.96,,04-07
000063,中兴通讯,0.78,1.3,7.15,12.28,1.78,320788.5,21.81,10派2.5,04-07
300424,航新科技,0.59,-27.16,,10.32,,7220.34,-10.74,10派0.25,04-07
603029,天鹅股份,0.57,-17.39,7.23,8.26,0.41,3992.41,-16.87,,04-07
300235,方直科技,0.14,0.0,,6.55,,2222.81,-1.31,10派0.6,04-06
300267,尔康制药,0.66,4.76,,29.02,,60457.87,109.71,10派1转10,04-06
000929,兰州黄河,0.37,-11.66,,9.56,,6882.16,-11.66,,04-06
000819,岳阳兴长,0.2,13.87,,7.47,,4860.41,19.79,10派0.5转0.5,04-06
600017,日照港,0.1,-46.24,,3.0,,30815.85,-46.17,,04-06
600261,阳光照明,0.26,-13.33,,13.3,,37164.94,29.0,10派1.5,04-06
600917,重庆燃气,0.24,-4.0,,11.13,,37490.14,4.26,10派1.5,04-06
000710,*ST天仪,-0.09,-289.14,,-10.53,,-1300.87,-289.13,,04-06
300174,元力股份,0.23,280.87,,5.73,,3087.82,280.82,10派1,04-06
002750,龙津药业,0.32,-75.21,,12.03,,6180.11,-2.79,10转7.8派1送2.2,04-06
002623,亚玛顿,0.34,41.67,,2.56,,5456.35,44.26,10派0.4,04-06
002430,杭氧股份,0.17,6.25,,4.0,,14410.54,6.39,10派0.3,04-06
002215,诺普信,0.25,-10.71,,14.26,,23086.26,18.71,10派1,04-06
002509,天广中茂,0.23,-17.86,,6.85,,10524.12,-12.48,10送2转10派0.5,04-06
600487,亨通光电,0.46,-46.83,,13.12,,57281.58,66.44,10派0.47,04-06
300049,福瑞股份,0.35,-50.0,5.09,8.29,,9168.52,5.1,10派1,04-06
002363,隆基机械,0.19,26.67,,4.18,,5552.85,22.32,10派0.2,04-06
300257,开山股份,0.21,-72.37,,5.27,,17596.23,-46.36,,04-06
000826,启迪桑德,1.1,15.29,,16.53,,93073.96,15.77,10派1.5,04-05
603377,东方时尚,0.89,1.14,,47.86,,32908.0,0.86,10派3,04-05
002164,宁波东力,0.03,-40.0,,1.02,,1115.26,-53.24,,04-05
600406,国电南瑞,0.53,0.0,,17.09,,129921.66,1.26,10派2.7,04-05
600219,南山铝业,0.21,-55.32,,2.48,,56028.39,-38.63,10派1,04-05
600653,申华控股,0.03,-126.6,,2.88,,5298.45,-126.63,,04-05
002516,旷达科技,0.4,-40.34,,12.55,,25130.46,49.13,10派0.5送1转9,04-05
600066,宇通客车,1.6,-9.6,,30.19,,353521.59,35.31,10派15,04-05
600639,浦东金桥,0.47,1.71,,6.35,,47151.95,9.72,10派1.4,04-05
600161,天坛生物,0.02,-92.0,,0.51,,997.72,-92.23,,04-05
600639,浦东金桥,0.47,1.71,,6.35,,47151.95,9.72,,04-05
600066,宇通客车,1.6,-9.6,,30.19,,353521.59,35.31,,04-05
600161,天坛生物,0.02,-92.0,,0.51,,997.72,-92.23,,04-05
002684,猛狮科技,0.01,-90.0,,0.38,,278.36,-74.05,,04-02
001896,豫能控股,0.65,51.2,,15.54,,55990.83,51.18,,04-02
002598,山东章鼓,0.18,-28.03,,7.36,,5472.47,-28.04,,04-02
002057,中钢天源,0.08,-15.85,,3.25,,1640.81,-15.9,,04-02
300051,三五互联,-0.24,-1300.0,,-14.16,,-7974.52,-1534.13,,04-02
000561,烽火电子,0.13,116.67,,7.8,,7646.27,103.8,,04-02
000716,黑芝麻,0.48,97.11,,7.71,,14913.82,139.62,10派1转10,04-02
002029,七匹狼,0.36,-5.26,,5.57,,27303.08,-5.43,,04-02
000701,厦门信达,0.31,-43.64,,5.26,,10924.73,-32.24,,04-02
000572,海马汽车,0.1,-23.77,,2.23,,16246.08,-23.78,,04-02
300076,GQY视讯,0.02,-77.78,,0.46,,489.96,-74.96,,04-02
300306,远方光电,0.23,-69.33,,5.28,,5574.06,-38.31,,04-02
002502,骅威文化,0.35,191.67,,6.5,,12034.87,250.31,,04-01
000037,*ST南电A,-1.05,90.91,,-66.58,,-63462.37,92.01,,04-01
000949,新乡化纤,0.13,33.0,,5.64,,13830.84,52.72,10派0.3,04-01
300074,华平股份,0.06,-32.45,,3.25,,3350.5,8.05,,04-01
002587,奥拓电子,0.06,-80.0,,3.56,,2141.61,-68.18,10派0.298313,04-01
601018,宁波港,0.2,-9.09,2.51,8.19,0.2,255399.8,-9.39,10派0.85,04-01
000911,南宁糖业,0.19,-119.0,,4.41,,5985.34,-120.88,,04-01
002158,汉钟精机,0.56,-19.96,,10.78,,15671.29,-14.53,10派2转8,04-01
600037,歌华有线,0.59,10.73,,8.99,,67276.08,18.29,10派1.8,04-01
603869,北部湾旅,0.35,9.38,,10.51,,7135.62,37.52,10派1,04-01
002345,潮宏基,0.3,15.38,,10.27,,25532.69,15.68,10派1,04-01
300050,世纪鼎利,0.46,130.0,,5.7,,11443.36,160.92,10派1.5转10,04-01
002499,科林环保,0.15,87.5,,4.03,,2763.39,156.8,10派0.8,04-01
000927,一汽夏利,0.01,-101.09,,1.18,,1805.19,-101.09,,04-01
601288,农业银行,0.55,0.0,3.48,16.79,2.53,18058200.0,0.62,10派1.668,04-01
002156,通富微电,0.21,8.37,,4.5,,14732.54,21.93,10派0.3转3,04-01
000755,*ST三维,-1.08,-961.97,,-33.87,,-50522.33,-962.26,,04-01
000951,中国重汽,0.66,-35.92,,6.21,,27851.99,-35.42,10派2转6,04-01
000829,天音控股,-0.24,-1300.0,,-10.89,,-22749.36,-1341.24,,04-01
300371,汇中股份,0.56,-28.21,,13.84,,6715.79,-9.68,10派1.7,04-01
002364,中恒电气,0.27,-44.9,,13.54,,14347.83,14.14,10派0.3,04-01
000800,一汽轿车,0.03,-67.2,,0.61,,5294.81,-67.17,10派0.43,04-01
000969,安泰科技,0.1,-146.12,,2.78,,8758.8,-146.13,,03-31
600871,石化油服,0.0,-97.5,,0.1,,2447.8,-98.01,,03-31
000988,华工科技,0.17,-10.53,,5.23,,15083.04,-10.41,10派0.35,03-31
000582,北部湾港,0.44,-38.35,,7.28,,39431.58,-33.9,10派0.62,03-31
000671,阳光城,0.44,-63.93,,20.42,,141820.49,7.14,10派0.53,03-31
